2026-04-03 09:49:33,292 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_VOLUME {"admin":"testuser","owner":"testuser","volume":"vol1","creationTime":"1775209773191","modificationTime":"1775209773191","quotaInBytes":"-1","quotaInNamespace":"-1","usedNamespace":"0","objectID":"-9223372036854774528","updateID":"5","Transaction":"5"} | ret=SUCCESS |  
2026-04-03 09:51:40,344 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/553","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5125"} | ret=SUCCESS |  
2026-04-03 09:51:40,366 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/554","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5126"} | ret=SUCCESS |  
2026-04-03 09:51:40,377 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/554","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5127"} | ret=SUCCESS |  
2026-04-03 09:51:40,404 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/555","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5128"} | ret=SUCCESS |  
2026-04-03 09:51:40,413 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/555","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5129"} | ret=SUCCESS |  
2026-04-03 09:51:40,440 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/556","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5130"} | ret=SUCCESS |  
2026-04-03 09:51:40,448 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/556","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5131"} | ret=SUCCESS |  
2026-04-03 09:51:40,489 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/557","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5132"} | ret=SUCCESS |  
2026-04-03 09:51:40,499 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/557","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5133"} | ret=SUCCESS |  
2026-04-03 09:51:40,524 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/558","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5134"} | ret=SUCCESS |  
2026-04-03 09:51:40,533 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/558","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5135"} | ret=SUCCESS |  
2026-04-03 09:51:40,591 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/559","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5136"} | ret=SUCCESS |  
2026-04-03 09:51:40,602 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/559","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5137"} | ret=SUCCESS |  
2026-04-03 09:51:40,618 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/560","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5138"} | ret=SUCCESS |  
2026-04-03 09:51:40,626 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/560","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5139"} | ret=SUCCESS |  
2026-04-03 09:51:40,641 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/561","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5140"} | ret=SUCCESS |  
2026-04-03 09:51:40,653 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/561","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5141"} | ret=SUCCESS |  
2026-04-03 09:51:40,681 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/562","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5142"} | ret=SUCCESS |  
2026-04-03 09:51:40,690 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/562","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5143"} | ret=SUCCESS |  
2026-04-03 09:51:40,734 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/563","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5144"} | ret=SUCCESS |  
2026-04-03 09:51:40,743 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/563","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5145"} | ret=SUCCESS |  
2026-04-03 09:51:40,760 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/564","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5146"} | ret=SUCCESS |  
2026-04-03 09:51:40,777 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/564","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5147"} | ret=SUCCESS |  
2026-04-03 09:51:40,798 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/565","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5148"} | ret=SUCCESS |  
2026-04-03 09:51:40,803 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/565","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5149"} | ret=SUCCESS |  
2026-04-03 09:51:40,829 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/566","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5150"} | ret=SUCCESS |  
2026-04-03 09:51:40,838 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/566","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5151"} | ret=SUCCESS |  
2026-04-03 09:51:40,854 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/567","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5152"} | ret=SUCCESS |  
2026-04-03 09:51:40,863 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/567","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5153"} | ret=SUCCESS |  
2026-04-03 09:51:40,888 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/568","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5154"} | ret=SUCCESS |  
2026-04-03 09:51:40,896 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/568","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5155"} | ret=SUCCESS |  
2026-04-03 09:51:40,912 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/569","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5156"} | ret=SUCCESS |  
2026-04-03 09:51:40,920 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/569","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5157"} | ret=SUCCESS |  
2026-04-03 09:51:40,944 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/570","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5158"} | ret=SUCCESS |  
2026-04-03 09:51:40,947 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/570","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5159"} | ret=SUCCESS |  
2026-04-03 09:51:40,968 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/571","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5160"} | ret=SUCCESS |  
2026-04-03 09:51:40,979 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/571","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5161"} | ret=SUCCESS |  
2026-04-03 09:51:40,998 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/572","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5162"} | ret=SUCCESS |  
2026-04-03 09:51:41,003 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/572","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5163"} | ret=SUCCESS |  
2026-04-03 09:51:41,017 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/573","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5164"} | ret=SUCCESS |  
2026-04-03 09:51:41,024 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/573","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5165"} | ret=SUCCESS |  
2026-04-03 09:51:41,039 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/574","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5166"} | ret=SUCCESS |  
2026-04-03 09:51:41,045 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/574","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5167"} | ret=SUCCESS |  
2026-04-03 09:51:41,061 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/575","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5168"} | ret=SUCCESS |  
2026-04-03 09:51:41,068 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/575","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5169"} | ret=SUCCESS |  
2026-04-03 09:51:41,084 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/576","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5170"} | ret=SUCCESS |  
2026-04-03 09:51:41,093 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/576","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5171"} | ret=SUCCESS |  
2026-04-03 09:51:41,115 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/577","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5172"} | ret=SUCCESS |  
2026-04-03 09:51:41,123 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/577","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5173"} | ret=SUCCESS |  
2026-04-03 09:51:41,148 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/578","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5174"} | ret=SUCCESS |  
2026-04-03 09:51:41,152 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/578","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5175"} | ret=SUCCESS |  
2026-04-03 09:51:41,168 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/579","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5176"} | ret=SUCCESS |  
2026-04-03 09:51:41,176 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/579","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5177"} | ret=SUCCESS |  
2026-04-03 09:51:41,192 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/580","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5178"} | ret=SUCCESS |  
2026-04-03 09:51:41,201 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/580","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5179"} | ret=SUCCESS |  
2026-04-03 09:51:41,219 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/581","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5180"} | ret=SUCCESS |  
2026-04-03 09:51:41,226 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/581","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5181"} | ret=SUCCESS |  
2026-04-03 09:51:41,246 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/582","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5182"} | ret=SUCCESS |  
2026-04-03 09:51:41,254 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/582","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5183"} | ret=SUCCESS |  
2026-04-03 09:51:41,268 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/583","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5184"} | ret=SUCCESS |  
2026-04-03 09:51:41,279 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/583","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5185"} | ret=SUCCESS |  
2026-04-03 09:51:41,295 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/584","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5186"} | ret=SUCCESS |  
2026-04-03 09:51:41,309 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/584","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5187"} | ret=SUCCESS |  
2026-04-03 09:51:41,332 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/585","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5188"} | ret=SUCCESS |  
2026-04-03 09:51:41,340 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/585","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5189"} | ret=SUCCESS |  
2026-04-03 09:51:41,354 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/586","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5190"} | ret=SUCCESS |  
2026-04-03 09:51:41,361 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/586","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5191"} | ret=SUCCESS |  
2026-04-03 09:51:41,379 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/587","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5192"} | ret=SUCCESS |  
2026-04-03 09:51:41,389 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/587","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5193"} | ret=SUCCESS |  
2026-04-03 09:51:41,407 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/588","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5194"} | ret=SUCCESS |  
2026-04-03 09:51:41,418 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/588","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5195"} | ret=SUCCESS |  
2026-04-03 09:51:41,434 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/589","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5196"} | ret=SUCCESS |  
2026-04-03 09:51:41,441 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/589","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5197"} | ret=SUCCESS |  
2026-04-03 09:51:41,457 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/590","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5198"} | ret=SUCCESS |  
2026-04-03 09:51:41,481 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/590","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5199"} | ret=SUCCESS |  
2026-04-03 09:51:41,495 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/591","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5200"} | ret=SUCCESS |  
2026-04-03 09:51:41,504 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/591","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5201"} | ret=SUCCESS |  
2026-04-03 09:51:41,518 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/592","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5202"} | ret=SUCCESS |  
2026-04-03 09:51:41,534 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/592","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5203"} | ret=SUCCESS |  
2026-04-03 09:51:41,551 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/593","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5204"} | ret=SUCCESS |  
2026-04-03 09:51:41,558 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/593","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5205"} | ret=SUCCESS |  
2026-04-03 09:51:41,568 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/594","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5206"} | ret=SUCCESS |  
2026-04-03 09:51:41,574 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/594","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5207"} | ret=SUCCESS |  
2026-04-03 09:51:41,587 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_FILE {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/595","dataSize":"268435456","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5208"} | ret=SUCCESS |  
2026-04-03 09:51:41,597 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"hsync-volume","bucket":"hsync-bucket","key":"dfsg/595","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"5209"} | ret=SUCCESS |  
