2026-08-18 18:56:30,879 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=GET_S3_SECRET {"Transaction":"1","S3GetSecretUser":"testuser/s3g@EXAMPLE.COM"} | ret=SUCCESS |  
2026-08-18 19:08:20,994 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEYS {"volume":"s3v","bucket":"fso-bucket","deletedKeysList":"{key=test/seekfile.txt-random, dataSize=1024, replicationConfig=RATIS/THREE}, {key=test/zero.txt-random, dataSize=0, replicationConfig=RATIS/THREE}","unDeletedKeysList":"","deletedKeySourceType":"USER","Transaction":"5380"} | ret=SUCCESS |  
2026-08-18 19:08:21,079 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test","Transaction":"5381"} | ret=SUCCESS |  
2026-08-18 19:08:21,102 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_DIRECTORY {"volume":"s3v","bucket":"fso-bucket","key":"test/","dataSize":"0","Transaction":"5382"} | ret=SUCCESS |  
2026-08-18 19:08:21,116 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-random","dataSize":"1024","replicationType":"NONE","Transaction":"5383"} | ret=SUCCESS |  
2026-08-18 19:08:21,139 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-random","dataSize":"1024","replicationType":"RATIS","replicationFactor":"THREE","ETag":"4340256b04f80df42c1a89c65a60d35d","Transaction":"5384"} | ret=SUCCESS |  
2026-08-18 19:08:21,144 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/zero.txt-random","dataSize":"0","replicationType":"NONE","Transaction":"5385"} | ret=SUCCESS |  
2026-08-18 19:08:21,189 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/zero.txt-random","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"5386"} | ret=SUCCESS |  
2026-08-18 19:08:21,203 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEYS {"volume":"s3v","bucket":"fso-bucket","deletedKeysList":"{key=test/seekfile.txt-random, dataSize=1024, replicationConfig=RATIS/THREE}, {key=test/zero.txt-random, dataSize=0, replicationConfig=RATIS/THREE}","unDeletedKeysList":"","deletedKeySourceType":"USER","Transaction":"5387"} | ret=SUCCESS |  
2026-08-18 19:08:21,272 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test","Transaction":"5388"} | ret=SUCCESS |  
2026-08-18 19:08:21,299 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_DIRECTORY {"volume":"s3v","bucket":"fso-bucket","key":"test/","dataSize":"0","Transaction":"5389"} | ret=SUCCESS |  
2026-08-18 19:08:21,320 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-random","dataSize":"1024","replicationType":"NONE","Transaction":"5390"} | ret=SUCCESS |  
2026-08-18 19:08:21,347 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-random","dataSize":"1024","replicationType":"RATIS","replicationFactor":"THREE","ETag":"4340256b04f80df42c1a89c65a60d35d","Transaction":"5391"} | ret=SUCCESS |  
2026-08-18 19:08:21,356 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/zero.txt-random","dataSize":"0","replicationType":"NONE","Transaction":"5392"} | ret=SUCCESS |  
2026-08-18 19:08:21,415 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/zero.txt-random","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"5393"} | ret=SUCCESS |  
2026-08-18 19:08:21,433 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEYS {"volume":"s3v","bucket":"fso-bucket","deletedKeysList":"{key=test/seekfile.txt-random, dataSize=1024, replicationConfig=RATIS/THREE}, {key=test/zero.txt-random, dataSize=0, replicationConfig=RATIS/THREE}","unDeletedKeysList":"","deletedKeySourceType":"USER","Transaction":"5394"} | ret=SUCCESS |  
2026-08-18 19:08:21,497 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test","Transaction":"5395"} | ret=SUCCESS |  
2026-08-18 19:08:21,521 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_DIRECTORY {"volume":"s3v","bucket":"fso-bucket","key":"test/","dataSize":"0","Transaction":"5396"} | ret=SUCCESS |  
2026-08-18 19:08:21,546 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-random","dataSize":"1024","replicationType":"NONE","Transaction":"5397"} | ret=SUCCESS |  
2026-08-18 19:08:21,565 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-random","dataSize":"1024","replicationType":"RATIS","replicationFactor":"THREE","ETag":"4340256b04f80df42c1a89c65a60d35d","Transaction":"5398"} | ret=SUCCESS |  
2026-08-18 19:08:21,568 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/zero.txt-random","dataSize":"0","replicationType":"NONE","Transaction":"5399"} | ret=SUCCESS |  
2026-08-18 19:08:21,632 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/zero.txt-random","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"5400"} | ret=SUCCESS |  
2026-08-18 19:08:21,649 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEYS {"volume":"s3v","bucket":"fso-bucket","deletedKeysList":"{key=test/seekfile.txt-random, dataSize=1024, replicationConfig=RATIS/THREE}, {key=test/zero.txt-random, dataSize=0, replicationConfig=RATIS/THREE}","unDeletedKeysList":"","deletedKeySourceType":"USER","Transaction":"5401"} | ret=SUCCESS |  
2026-08-18 19:08:21,718 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test","Transaction":"5402"} | ret=SUCCESS |  
2026-08-18 19:08:21,740 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_DIRECTORY {"volume":"s3v","bucket":"fso-bucket","key":"test/","dataSize":"0","Transaction":"5403"} | ret=SUCCESS |  
2026-08-18 19:08:21,761 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-random","dataSize":"1024","replicationType":"NONE","Transaction":"5404"} | ret=SUCCESS |  
2026-08-18 19:08:21,784 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-random","dataSize":"1024","replicationType":"RATIS","replicationFactor":"THREE","ETag":"4340256b04f80df42c1a89c65a60d35d","Transaction":"5405"} | ret=SUCCESS |  
2026-08-18 19:08:21,791 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/zero.txt-random","dataSize":"0","replicationType":"NONE","Transaction":"5406"} | ret=SUCCESS |  
2026-08-18 19:08:21,848 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/zero.txt-random","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"5407"} | ret=SUCCESS |  
2026-08-18 19:08:21,866 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEYS {"volume":"s3v","bucket":"fso-bucket","deletedKeysList":"{key=test/seekfile.txt-random, dataSize=1024, replicationConfig=RATIS/THREE}, {key=test/zero.txt-random, dataSize=0, replicationConfig=RATIS/THREE}","unDeletedKeysList":"","deletedKeySourceType":"USER","Transaction":"5408"} | ret=SUCCESS |  
2026-08-18 19:08:21,962 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test","Transaction":"5409"} | ret=SUCCESS |  
2026-08-18 19:08:21,988 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_DIRECTORY {"volume":"s3v","bucket":"fso-bucket","key":"test/","dataSize":"0","Transaction":"5410"} | ret=SUCCESS |  
2026-08-18 19:08:22,012 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-random","dataSize":"1024","replicationType":"NONE","Transaction":"5411"} | ret=SUCCESS |  
2026-08-18 19:08:22,056 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-random","dataSize":"1024","replicationType":"RATIS","replicationFactor":"THREE","ETag":"4340256b04f80df42c1a89c65a60d35d","Transaction":"5412"} | ret=SUCCESS |  
2026-08-18 19:08:22,062 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/zero.txt-random","dataSize":"0","replicationType":"NONE","Transaction":"5413"} | ret=SUCCESS |  
2026-08-18 19:08:22,123 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/zero.txt-random","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"5414"} | ret=SUCCESS |  
2026-08-18 19:08:22,139 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEYS {"volume":"s3v","bucket":"fso-bucket","deletedKeysList":"{key=test/seekfile.txt-random, dataSize=1024, replicationConfig=RATIS/THREE}, {key=test/zero.txt-random, dataSize=0, replicationConfig=RATIS/THREE}","unDeletedKeysList":"","deletedKeySourceType":"USER","Transaction":"5415"} | ret=SUCCESS |  
2026-08-18 19:08:22,236 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test","Transaction":"5416"} | ret=SUCCESS |  
2026-08-18 19:08:22,261 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_DIRECTORY {"volume":"s3v","bucket":"fso-bucket","key":"test/","dataSize":"0","Transaction":"5417"} | ret=SUCCESS |  
2026-08-18 19:08:22,283 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-random","dataSize":"1024","replicationType":"NONE","Transaction":"5418"} | ret=SUCCESS |  
2026-08-18 19:08:22,309 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-random","dataSize":"1024","replicationType":"RATIS","replicationFactor":"THREE","ETag":"4340256b04f80df42c1a89c65a60d35d","Transaction":"5419"} | ret=SUCCESS |  
2026-08-18 19:08:22,317 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/zero.txt-random","dataSize":"0","replicationType":"NONE","Transaction":"5420"} | ret=SUCCESS |  
2026-08-18 19:08:22,368 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/zero.txt-random","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"5421"} | ret=SUCCESS |  
2026-08-18 19:08:22,383 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEYS {"volume":"s3v","bucket":"fso-bucket","deletedKeysList":"{key=test/seekfile.txt-random, dataSize=1024, replicationConfig=RATIS/THREE}, {key=test/zero.txt-random, dataSize=0, replicationConfig=RATIS/THREE}","unDeletedKeysList":"","deletedKeySourceType":"USER","Transaction":"5422"} | ret=SUCCESS |  
2026-08-18 19:08:22,447 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test","Transaction":"5423"} | ret=SUCCESS |  
2026-08-18 19:08:22,469 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_DIRECTORY {"volume":"s3v","bucket":"fso-bucket","key":"test/","dataSize":"0","Transaction":"5424"} | ret=SUCCESS |  
2026-08-18 19:08:22,489 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-random","dataSize":"1024","replicationType":"NONE","Transaction":"5425"} | ret=SUCCESS |  
2026-08-18 19:08:22,513 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-random","dataSize":"1024","replicationType":"RATIS","replicationFactor":"THREE","ETag":"4340256b04f80df42c1a89c65a60d35d","Transaction":"5426"} | ret=SUCCESS |  
2026-08-18 19:08:22,517 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/zero.txt-random","dataSize":"0","replicationType":"NONE","Transaction":"5427"} | ret=SUCCESS |  
2026-08-18 19:08:22,555 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/zero.txt-random","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"5428"} | ret=SUCCESS |  
2026-08-18 19:08:22,565 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEYS {"volume":"s3v","bucket":"fso-bucket","deletedKeysList":"{key=test/seekfile.txt-random, dataSize=1024, replicationConfig=RATIS/THREE}, {key=test/zero.txt-random, dataSize=0, replicationConfig=RATIS/THREE}","unDeletedKeysList":"","deletedKeySourceType":"USER","Transaction":"5429"} | ret=SUCCESS |  
2026-08-18 19:08:22,621 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test","Transaction":"5430"} | ret=SUCCESS |  
2026-08-18 19:08:22,640 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_DIRECTORY {"volume":"s3v","bucket":"fso-bucket","key":"test/","dataSize":"0","Transaction":"5431"} | ret=SUCCESS |  
2026-08-18 19:08:22,658 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-random","dataSize":"1024","replicationType":"NONE","Transaction":"5432"} | ret=SUCCESS |  
2026-08-18 19:08:22,678 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-random","dataSize":"1024","replicationType":"RATIS","replicationFactor":"THREE","ETag":"4340256b04f80df42c1a89c65a60d35d","Transaction":"5433"} | ret=SUCCESS |  
2026-08-18 19:08:22,682 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/zero.txt-random","dataSize":"0","replicationType":"NONE","Transaction":"5434"} | ret=SUCCESS |  
2026-08-18 19:08:22,733 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/zero.txt-random","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"5435"} | ret=SUCCESS |  
2026-08-18 19:08:22,750 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEYS {"volume":"s3v","bucket":"fso-bucket","deletedKeysList":"{key=test/seekfile.txt-random, dataSize=1024, replicationConfig=RATIS/THREE}, {key=test/zero.txt-random, dataSize=0, replicationConfig=RATIS/THREE}","unDeletedKeysList":"","deletedKeySourceType":"USER","Transaction":"5436"} | ret=SUCCESS |  
2026-08-18 19:08:22,821 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test","Transaction":"5437"} | ret=SUCCESS |  
2026-08-18 19:08:22,847 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_DIRECTORY {"volume":"s3v","bucket":"fso-bucket","key":"test/","dataSize":"0","Transaction":"5438"} | ret=SUCCESS |  
2026-08-18 19:08:22,863 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-random","dataSize":"1024","replicationType":"NONE","Transaction":"5439"} | ret=SUCCESS |  
2026-08-18 19:08:22,895 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-random","dataSize":"1024","replicationType":"RATIS","replicationFactor":"THREE","ETag":"4340256b04f80df42c1a89c65a60d35d","Transaction":"5440"} | ret=SUCCESS |  
2026-08-18 19:08:22,911 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/zero.txt-random","dataSize":"0","replicationType":"NONE","Transaction":"5441"} | ret=SUCCESS |  
2026-08-18 19:08:22,963 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/zero.txt-random","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"5442"} | ret=SUCCESS |  
2026-08-18 19:08:22,974 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEYS {"volume":"s3v","bucket":"fso-bucket","deletedKeysList":"{key=test/seekfile.txt-random, dataSize=1024, replicationConfig=RATIS/THREE}, {key=test/zero.txt-random, dataSize=0, replicationConfig=RATIS/THREE}","unDeletedKeysList":"","deletedKeySourceType":"USER","Transaction":"5443"} | ret=SUCCESS |  
2026-08-18 19:08:23,027 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test","Transaction":"5444"} | ret=SUCCESS |  
2026-08-18 19:08:23,052 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_DIRECTORY {"volume":"s3v","bucket":"fso-bucket","key":"test/","dataSize":"0","Transaction":"5445"} | ret=SUCCESS |  
2026-08-18 19:08:23,071 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-random","dataSize":"1024","replicationType":"NONE","Transaction":"5446"} | ret=SUCCESS |  
2026-08-18 19:08:23,091 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-random","dataSize":"1024","replicationType":"RATIS","replicationFactor":"THREE","ETag":"4340256b04f80df42c1a89c65a60d35d","Transaction":"5447"} | ret=SUCCESS |  
2026-08-18 19:08:23,100 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/zero.txt-random","dataSize":"0","replicationType":"NONE","Transaction":"5448"} | ret=SUCCESS |  
2026-08-18 19:08:23,142 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/zero.txt-random","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"5449"} | ret=SUCCESS |  
2026-08-18 19:08:23,154 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEYS {"volume":"s3v","bucket":"fso-bucket","deletedKeysList":"{key=test/seekfile.txt-random, dataSize=1024, replicationConfig=RATIS/THREE}, {key=test/zero.txt-random, dataSize=0, replicationConfig=RATIS/THREE}","unDeletedKeysList":"","deletedKeySourceType":"USER","Transaction":"5450"} | ret=SUCCESS |  
2026-08-18 19:08:23,210 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test","Transaction":"5451"} | ret=SUCCESS |  
2026-08-18 19:08:23,234 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_DIRECTORY {"volume":"s3v","bucket":"fso-bucket","key":"test/","dataSize":"0","Transaction":"5452"} | ret=SUCCESS |  
2026-08-18 19:08:23,256 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-random","dataSize":"1024","replicationType":"NONE","Transaction":"5453"} | ret=SUCCESS |  
2026-08-18 19:08:23,278 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-random","dataSize":"1024","replicationType":"RATIS","replicationFactor":"THREE","ETag":"4340256b04f80df42c1a89c65a60d35d","Transaction":"5454"} | ret=SUCCESS |  
2026-08-18 19:08:23,282 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/zero.txt-random","dataSize":"0","replicationType":"NONE","Transaction":"5455"} | ret=SUCCESS |  
2026-08-18 19:08:23,321 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/zero.txt-random","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"5456"} | ret=SUCCESS |  
2026-08-18 19:08:23,332 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEYS {"volume":"s3v","bucket":"fso-bucket","deletedKeysList":"{key=test/seekfile.txt-random, dataSize=1024, replicationConfig=RATIS/THREE}, {key=test/zero.txt-random, dataSize=0, replicationConfig=RATIS/THREE}","unDeletedKeysList":"","deletedKeySourceType":"USER","Transaction":"5457"} | ret=SUCCESS |  
2026-08-18 19:08:23,390 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test","Transaction":"5458"} | ret=SUCCESS |  
2026-08-18 19:08:23,415 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_DIRECTORY {"volume":"s3v","bucket":"fso-bucket","key":"test/","dataSize":"0","Transaction":"5459"} | ret=SUCCESS |  
2026-08-18 19:08:23,433 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-random","dataSize":"1024","replicationType":"NONE","Transaction":"5460"} | ret=SUCCESS |  
2026-08-18 19:08:23,466 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-random","dataSize":"1024","replicationType":"RATIS","replicationFactor":"THREE","ETag":"4340256b04f80df42c1a89c65a60d35d","Transaction":"5461"} | ret=SUCCESS |  
2026-08-18 19:08:23,471 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/zero.txt-random","dataSize":"0","replicationType":"NONE","Transaction":"5462"} | ret=SUCCESS |  
